dateday,season,holiday,atemp,humidity,count
2012-01-01,Spring,0,0.3333,0.76,138
2012-01-01,Spring,0,0.4091,0.62,201
2012-01-01,Spring,0,0.4242,0.58,223
2012-01-01,Spring,0,0.4394,0.54,267
2012-01-01,Spring,0,0.4545,0.51,265
2012-01-01,Spring,0,0.4394,0.54,215
2012-01-01,Spring,0,0.4697,0.48,111
2012-01-01,Spring,0,0.4545,0.59,106
2012-01-01,Spring,0,0.4242,0.67,105
2012-01-01,Spring,0,0.4394,0.62,83
2012-01-01,Spring,0,0.4394,0.67,71
2012-01-01,Spring,0,0.4545,0.55,66
2012-01-01,Spring,0,0.4394,0.51,29
2012-01-02,Spring,1,0.4091,0.4,39
2012-01-02,Spring,1,0.3333,0.43,12
2012-01-02,Spring,1,0.3182,0.34,7
2012-01-02,Spring,1,0.2576,0.45,4
2012-01-02,Spring,1,0.2576,0.45,4
2012-01-02,Spring,1,0.2273,0.41,14
2012-01-02,Spring,1,0.2121,0.32,16
2012-01-02,Spring,1,0.2273,0.35,53
2012-01-02,Spring,1,0.2576,0.35,68
2012-01-02,Spring,1,0.2424,0.35,109
2012-01-02,Spring,1,0.2121,0.35,175
2012-01-02,Spring,1,0.2727,0.36,202
2012-01-02,Spring,1,0.2727,0.36,176
2012-01-02,Spring,1,0.2727,0.36,151
2012-01-02,Spring,1,0.2424,0.38,168
2012-01-02,Spring,1,0.2273,0.35,154
2012-01-02,Spring,1,0.2273,0.35,153
2012-01-02,Spring,1,0.2424,0.33,126
2012-01-02,Spring,1,0.2273,0.38,93
2012-01-02,Spring,1,0.2273,0.41,88
2012-01-02,Spring,1,0.2121,0.41,66
2012-01-02,Spring,1,0.2121,0.44,39
2012-01-02,Spring,1,0.2121,0.44,34
2012-01-03,Spring,0,0.197,0.51,13
2012-01-03,Spring,0,0.1818,0.55,6
2012-01-03,Spring,0,0.1667,0.51,3
2012-01-03,Spring,0,0.1364,0.55,2
2012-01-03,Spring,0,0.1515,0.55,5
2012-01-03,Spring,0,0.1364,0.54,12
2012-01-03,Spring,0,0.1212,0.59,85
2012-01-03,Spring,0,0.1212,0.59,170
2012-01-03,Spring,0,0.1364,0.55,354
2012-01-03,Spring,0,0.1364,0.5,153
2012-01-03,Spring,0,0.1212,0.47,60
2012-01-03,Spring,0,0.1364,0.37,75
2012-01-03,Spring,0,0.1364,0.37,74
2012-01-03,Spring,0,0.1212,0.34,73
2012-01-03,Spring,0,0.1212,0.43,79
2012-01-03,Spring,0,0.1212,0.37,77
2012-01-03,Spring,0,0.0909,0.39,136
2012-01-03,Spring,0,0.1061,0.26,245
2012-01-03,Spring,0,0.0909,0.26,224
2012-01-03,Spring,0,0.0909,0.28,156
2012-01-03,Spring,0,0.1212,0.33,115
2012-01-03,Spring,0,0.1061,0.36,68
2012-01-03,Spring,0,0.1061,0.46,33
2012-01-03,Spring,0,0.0758,0.46,18
2012-01-04,Spring,0,0.0606,0.42,9
2012-01-04,Spring,0,0.0303,0.38,3
2012-01-04,Spring,0,0.0152,0.34,1
2012-01-04,Spring,0,0.0152,0.34,1
2012-01-04,Spring,0,0.0455,0.41,2
2012-01-04,Spring,0,0.0455,0.41,14
2012-01-04,Spring,0,0.0455,0.41,59
2012-01-04,Spring,0,0.0455,0.44,152
2012-01-04,Spring,0,0.0606,0.44,315
2012-01-04,Spring,0,0.0606,0.45,180
2012-01-04,Spring,0,0.1061,0.45,64
2012-01-04,Spring,0,0.1212,0.42,46
2012-01-04,Spring,0,0.1061,0.46,84
2012-01-04,Spring,0,0.1212,0.43,91
2012-01-04,Spring,0,0.1212,0.46,75
2012-01-04,Spring,0,0.1515,0.37,90
2012-01-04,Spring,0,0.1667,0.4,131
2012-01-04,Spring,0,0.197,0.4,281
2012-01-04,Spring,0,0.2121,0.37,289
2012-01-04,Spring,0,0.2273,0.4,184
2012-01-04,Spring,0,0.197,0.4,123
2012-01-04,Spring,0,0.2576,0.44,90
2012-01-04,Spring,0,0.2273,0.47,52
2012-01-04,Spring,0,0.2273,0.44,32
2012-01-05,Spring,0,0.2273,0.47,14
2012-01-05,Spring,0,0.2273,0.51,5
2012-01-05,Spring,0,0.2273,0.51,4
2012-01-05,Spring,0,0.2576,0.61,4
2012-01-05,Spring,0,0.2273,0.59,5
2012-01-05,Spring,0,0.2273,0.59,26
2012-01-05,Spring,0,0.2121,0.75,78
2012-01-05,Spring,0,0.2273,0.69,215
2012-01-05,Spring,0,0.2576,0.75,388
2012-01-05,Spring,0,0.2727,0.69,227
2012-01-05,Spring,0,0.2576,0.52,86
2012-01-05,Spring,0,0.3333,0.49,84
2012-01-05,Spring,0,0.2879,0.49,120
2012-01-05,Spring,0,0.303,0.42,118
2012-01-05,Spring,0,0.3182,0.39,117
2012-01-05,Spring,0,0.3333,0.34,119
2012-01-05,Spring,0,0.3333,0.34,197
2012-01-05,Spring,0,0.3485,0.34,412
2012-01-05,Spring,0,0.3333,0.36,383
2012-01-05,Spring,0,0.3485,0.34,265
2012-01-05,Spring,0,0.3333,0.49,177
2012-01-05,Spring,0,0.2727,0.6,97
2012-01-05,Spring,0,0.2576,0.6,71
2012-01-05,Spring,0,0.2576,0.7,60
2012-01-06,Spring,0,0.2576,0.75,25
2012-01-06,Spring,0,0.2727,0.75,8
2012-01-06,Spring,0,0.2273,0.69,5
2012-01-06,Spring,0,0.2424,0.69,4
2012-01-06,Spring,0,0.2273,0.69,3
2012-01-06,Spring,0,0.2121,0.8,13
2012-01-06,Spring,0,0.2424,0.73,70
2012-01-06,Spring,0,0.2879,0.65,205
2012-01-06,Spring,0,0.2424,0.7,447
2012-01-06,Spring,0,0.2424,0.7,241
2012-01-06,Spring,0,0.2576,0.65,116
2012-01-06,Spring,0,0.303,0.56,138
2012-01-06,Spring,0,0.3333,0.5,191
2012-01-06,Spring,0,0.4091,0.43,204
2012-01-06,Spring,0,0.4545,0.36,178
2012-01-06,Spring,0,0.5,0.27,222
2012-01-06,Spring,0,0.5,0.27,294
2012-01-06,Spring,0,0.4545,0.36,476
2012-01-06,Spring,0,0.4848,0.29,419
2012-01-06,Spring,0,0.4545,0.33,272
2012-01-06,Spring,0,0.4242,0.41,177
2012-01-06,Spring,0,0.4091,0.43,154
2012-01-06,Spring,0,0.3485,0.5,135
2012-01-06,Spring,0,0.3788,0.5,101
2012-01-07,Spring,0,0.3485,0.5,79
2012-01-07,Spring,0,0.3939,0.46,62
2012-01-07,Spring,0,0.3636,0.5,38
2012-01-07,Spring,0,0.3333,0.57,20
2012-01-07,Spring,0,0.3333,0.57,10
2012-01-07,Spring,0,0.2727,0.75,9
2012-01-07,Spring,0,0.2727,0.75,7
2012-01-07,Spring,0,0.2273,0.87,20
2012-01-07,Spring,0,0.2576,0.75,64
2012-01-07,Spring,0,0.2273,0.8,130
2012-01-07,Spring,0,0.303,0.75,203
2012-01-07,Spring,0,0.3182,0.57,324
2012-01-07,Spring,0,0.4091,0.43,376
2012-01-07,Spring,0,0.4394,0.44,445
2012-01-07,Spring,0,0.4848,0.42,512
2012-01-07,Spring,0,0.5455,0.37,449
2012-01-07,Spring,0,0.5303,0.37,401
2012-01-07,Spring,0,0.5152,0.43,322
2012-01-07,Spring,0,0.5152,0.45,297
2012-01-07,Spring,0,0.5,0.42,215
2012-01-07,Spring,0,0.4848,0.39,170
2012-01-07,Spring,0,0.4394,0.44,140
2012-01-07,Spring,0,0.4394,0.38,109
2012-01-07,Spring,0,0.4242,0.38,119
2012-01-08,Spring,0,0.3939,0.4,91
2012-01-08,Spring,0,0.3333,0.42,72
2012-01-08,Spring,0,0.3333,0.37,67
2012-01-08,Spring,0,0.3333,0.42,32
2012-01-08,Spring,0,0.303,0.49,6
2012-01-08,Spring,0,0.3333,0.49,2
2012-01-08,Spring,0,0.3333,0.52,2
2012-01-08,Spring,0,0.3333,0.52,24
2012-01-08,Spring,0,0.303,0.52,57
2012-01-08,Spring,0,0.3333,0.53,125
2012-01-08,Spring,0,0.3333,0.49,208
2012-01-08,Spring,0,0.3485,0.46,256
2012-01-08,Spring,0,0.3939,0.43,351
2012-01-08,Spring,0,0.4091,0.37,343
2012-01-08,Spring,0,0.4091,0.4,328
2012-01-08,Spring,0,0.4091,0.37,330
2012-01-08,Spring,0,0.4091,0.37,314
2012-01-08,Spring,0,0.3939,0.4,219
2012-01-08,Spring,0,0.3182,0.46,181
2012-01-08,Spring,0,0.3182,0.49,112
2012-01-08,Spring,0,0.303,0.52,126
2012-01-08,Spring,0,0.2727,0.56,91
2012-01-08,Spring,0,0.2727,0.6,58
2012-01-08,Spring,0,0.2424,0.56,30
2012-01-09,Spring,0,0.2273,0.6,15
2012-01-09,Spring,0,0.2424,0.6,5
2012-01-09,Spring,0,0.2424,0.56,5
2012-01-09,Spring,0,0.2424,0.52,3
2012-01-09,Spring,0,0.2424,0.64,4
2012-01-09,Spring,0,0.2273,0.64,21
2012-01-09,Spring,0,0.2273,0.6,88
2012-01-09,Spring,0,0.2424,0.6,240
2012-01-09,Spring,0,0.2576,0.55,420
2012-01-09,Spring,0,0.2727,0.64,197
2012-01-09,Spring,0,0.2879,0.6,108
2012-01-09,Spring,0,0.2879,0.56,88
2012-01-09,Spring,0,0.2727,0.56,103
2012-01-09,Spring,0,0.2727,0.56,80
2012-01-09,Spring,0,0.2273,0.75,50
2012-01-09,Spring,0,0.2273,0.75,69
2012-01-09,Spring,0,0.2576,0.87,49
2012-01-09,Spring,0,0.2727,0.87,152
2012-01-09,Spring,0,0.2273,0.86,164
2012-01-09,Spring,0,0.2273,0.93,190
2012-01-09,Spring,0,0.2273,0.86,132
2012-01-09,Spring,0,0.2576,0.93,79
2012-01-09,Spring,0,0.2273,0.92,62
2012-01-09,Spring,0,0.2424,0.87,52
2012-01-10,Spring,0,0.2424,0.87,14
2012-01-10,Spring,0,0.2424,0.93,5
2012-01-10,Spring,0,0.2273,0.87,4
2012-01-10,Spring,0,0.2121,0.86,4
2012-01-10,Spring,0,0.4091,0.47,23
2012-01-10,Spring,0,0.1818,0.93,79
2012-01-10,Spring,0,0.197,0.93,222
2012-01-10,Spring,0,0.197,0.93,471
2012-01-10,Spring,0,0.197,0.93,195
2012-01-10,Spring,0,0.197,0.93,83
2012-01-10,Spring,0,0.4242,0.38,101
2012-01-10,Spring,0,0.4242,0.38,140
2012-01-10,Spring,0,0.4242,0.38,178
2012-01-10,Spring,0,0.4242,0.38,106
2012-01-10,Spring,0,0.4242,0.38,136
2012-01-10,Spring,0,0.4242,0.38,240
2012-01-10,Spring,0,0.4242,0.38,460
2012-01-10,Spring,0,0.4091,0.4,385
2012-01-10,Spring,0,0.3939,0.46,281
2012-01-10,Spring,0,0.3485,0.53,200
2012-01-10,Spring,0,0.3333,0.66,116
2012-01-10,Spring,0,0.303,0.7,114
2012-01-10,Spring,0,0.2727,0.81,41
2012-01-11,Spring,0,0.303,0.81,28
2012-01-11,Spring,0,0.2576,0.87,7
2012-01-11,Spring,0,0.2121,0.85,5
2012-01-11,Spring,0,0.2727,0.8,4
2012-01-11,Spring,0,0.2121,0.8,2
2012-01-11,Spring,0,0.2121,0.8,22
2012-01-11,Spring,0,0.2121,0.86,74
2012-01-11,Spring,0,0.2121,0.8,256
2012-01-11,Spring,0,0.2273,0.82,499
2012-01-11,Spring,0,0.2121,0.86,225
2012-01-11,Spring,0,0.2424,0.87,97
2012-01-11,Spring,0,0.2879,0.87,99
2012-01-11,Spring,0,0.3333,0.81,55
2012-01-11,Spring,0,0.3485,0.76,65
2012-01-11,Spring,0,0.3333,0.81,73
2012-01-11,Spring,0,0.3485,0.87,79
2012-01-11,Spring,0,0.3182,0.87,118
2012-01-11,Spring,0,0.3182,0.87,134
2012-01-11,Spring,0,0.3333,0.87,98
2012-01-11,Spring,0,0.303,0.93,93
2012-01-11,Spring,0,0.3182,0.93,57
2012-01-11,Spring,0,0.3182,0.87,29
2012-01-11,Spring,0,0.3333,0.87,49
2012-01-11,Spring,0,0.3182,0.87,9
2012-01-12,Spring,0,0.3333,0.93,3
2012-01-12,Spring,0,0.3485,0.93,3
2012-01-12,Spring,0,0.3485,0.93,2
2012-01-12,Spring,0,0.3485,0.93,3
2012-01-12,Spring,0,0.3485,0.93,2
2012-01-12,Spring,0,0.3485,0.93,16
2012-01-12,Spring,0,0.3485,0.93,89
2012-01-12,Spring,0,0.3182,0.87,220
2012-01-12,Spring,0,0.3182,0.81,508
2012-01-12,Spring,0,0.3333,0.81,230
2012-01-12,Spring,0,0.3485,0.81,90
2012-01-12,Spring,0,0.3485,0.81,119
2012-01-12,Spring,0,0.3485,0.81,144
2012-01-12,Spring,0,0.4242,0.77,183
2012-01-12,Spring,0,0.4242,0.77,156
2012-01-12,Spring,0,0.4394,0.72,188
2012-01-12,Spring,0,0.4545,0.67,281
2012-01-12,Spring,0,0.4545,0.63,495
2012-01-12,Spring,0,0.4394,0.67,421
2012-01-12,Spring,0,0.4242,0.71,330
2012-01-12,Spring,0,0.4242,0.71,240
2012-01-12,Spring,0,0.4394,0.67,174
2012-01-12,Spring,0,0.3939,0.76,133
2012-01-12,Spring,0,0.4091,0.76,67
2012-01-13,Spring,0,0.4091,0.71,42
2012-01-13,Spring,0,0.3939,0.76,12
2012-01-13,Spring,0,0.4091,0.76,14
2012-01-13,Spring,0,0.3333,0.87,7
2012-01-13,Spring,0,0.2879,0.7,3
2012-01-13,Spring,0,0.2424,0.7,21
2012-01-13,Spring,0,0.2576,0.75,73
2012-01-13,Spring,0,0.2576,0.6,177
2012-01-13,Spring,0,0.2121,0.52,419
2012-01-13,Spring,0,0.197,0.47,214
2012-01-13,Spring,0,0.197,0.44,103
2012-01-13,Spring,0,0.1818,0.38,114
2012-01-13,Spring,0,0.197,0.38,154
2012-01-13,Spring,0,0.2121,0.33,154
2012-01-13,Spring,0,0.2121,0.33,129
2012-01-13,Spring,0,0.2121,0.33,138
2012-01-13,Spring,0,0.2424,0.3,233
2012-01-13,Spring,0,0.2424,0.33,332
2012-01-13,Spring,0,0.2273,0.38,301
2012-01-13,Spring,0,0.2424,0.38,206
2012-01-13,Spring,0,0.2424,0.41,136
2012-01-13,Spring,0,0.2121,0.41,102
2012-01-13,Spring,0,0.1818,0.47,65
2012-01-13,Spring,0,0.1818,0.47,65
2012-01-14,Spring,0,0.1818,0.47,44
2012-01-14,Spring,0,0.1515,0.47,50
2012-01-14,Spring,0,0.1667,0.47,38
2012-01-14,Spring,0,0.1667,0.54,20
2012-01-14,Spring,0,0.1515,0.5,3
2012-01-14,Spring,0,0.1515,0.5,4
2012-01-14,Spring,0,0.1515,0.5,5
2012-01-14,Spring,0,0.1515,0.5,24
2012-01-14,Spring,0,0.1515,0.54,92
2012-01-14,Spring,0,0.1667,0.5,81
2012-01-14,Spring,0,0.2273,0.47,149
2012-01-14,Spring,0,0.197,0.4,178
2012-01-14,Spring,0,0.2121,0.41,219
2012-01-14,Spring,0,0.2121,0.44,220
2012-01-14,Spring,0,0.2121,0.41,231
2012-01-14,Spring,0,0.2121,0.38,226
2012-01-14,Spring,0,0.2273,0.38,206
2012-01-14,Spring,0,0.2273,0.41,144
2012-01-14,Spring,0,0.2273,0.41,143
2012-01-14,Spring,0,0.197,0.47,102
2012-01-14,Spring,0,0.197,0.44,103
2012-01-14,Spring,0,0.1667,0.43,69
2012-01-14,Spring,0,0.1364,0.47,66
2012-01-14,Spring,0,0.1515,0.47,76
2012-01-15,Spring,0,0.1364,0.47,59
2012-01-15,Spring,0,0.1364,0.47,42
2012-01-15,Spring,0,0.1364,0.47,43
2012-01-15,Spring,0,0.1364,0.48,25
2012-01-15,Spring,0,0.1364,0.47,6
2012-01-15,Spring,0,0.1364,0.47,5
2012-01-15,Spring,0,0.1212,0.5,8
2012-01-15,Spring,0,0.1212,0.54,17
2012-01-15,Spring,0,0.1212,0.54,36
2012-01-15,Spring,0,0.1364,0.54,90
2012-01-15,Spring,0,0.1212,0.54,126
2012-01-15,Spring,0,0.1515,0.47,165
2012-01-15,Spring,0,0.1667,0.4,234
2012-01-15,Spring,0,0.1818,0.34,224
2012-01-15,Spring,0,0.1818,0.32,188
2012-01-15,Spring,0,0.2273,0.27,206
2012-01-15,Spring,0,0.2121,0.29,205
2012-01-15,Spring,0,0.2121,0.25,146
2012-01-15,Spring,0,0.1818,0.29,120
2012-01-15,Spring,0,0.1667,0.37,110
2012-01-15,Spring,0,0.1818,0.37,95
2012-01-15,Spring,0,0.1667,0.4,72
2012-01-15,Spring,0,0.2121,0.37,60
2012-01-15,Spring,0,0.197,0.43,29
2012-01-16,Spring,1,0.1515,0.46,25
2012-01-16,Spring,1,0.1667,0.43,20
2012-01-16,Spring,1,0.2121,0.46,17
2012-01-16,Spring,1,0.197,0.5,3
2012-01-16,Spring,1,0.1515,0.58,8
2012-01-16,Spring,1,0.1667,0.54,6
2012-01-16,Spring,1,0.1364,0.54,13
2012-01-16,Spring,1,0.1364,0.54,33
2012-01-16,Spring,1,0.1212,0.58,78
2012-01-16,Spring,1,0.1212,0.58,96
2012-01-16,Spring,1,0.1364,0.59,126
2012-01-16,Spring,1,0.1515,0.59,179
2012-01-16,Spring,1,0.1818,0.55,185
2012-01-16,Spring,1,0.197,0.41,228
2012-01-16,Spring,1,0.2121,0.44,181
2012-01-16,Spring,1,0.2121,0.44,192
2012-01-16,Spring,1,0.2273,0.44,180
2012-01-16,Spring,1,0.2273,0.48,193
2012-01-16,Spring,1,0.2273,0.52,181
2012-01-16,Spring,1,0.2424,0.56,144
2012-01-16,Spring,1,0.2424,0.6,90
2012-01-16,Spring,1,0.2576,0.52,49
2012-01-16,Spring,1,0.2727,0.49,43
2012-01-16,Spring,1,0.2273,0.7,28
2012-01-17,Spring,0,0.2273,0.7,12
2012-01-17,Spring,0,0.2576,0.65,2
2012-01-17,Spring,0,0.2727,0.75,12
2012-01-17,Spring,0,0.303,0.66,2
2012-01-17,Spring,0,0.303,0.66,13
2012-01-17,Spring,0,0.2879,0.75,57
2012-01-17,Spring,0,0.2879,0.81,126
2012-01-17,Spring,0,0.2879,0.81,93
2012-01-17,Spring,0,0.303,0.81,68
2012-01-17,Spring,0,0.2879,0.87,62
2012-01-17,Spring,0,0.3485,0.87,75
2012-01-17,Spring,0,0.303,0.87,86
2012-01-17,Spring,0,0.3939,0.76,103
2012-01-17,Spring,0,0.4394,0.62,132
2012-01-17,Spring,0,0.4394,0.62,129
2012-01-17,Spring,0,0.4545,0.63,219
2012-01-17,Spring,0,0.4545,0.63,462
2012-01-17,Spring,0,0.4545,0.63,463
2012-01-17,Spring,0,0.4545,0.63,308
2012-01-17,Spring,0,0.4545,0.63,180
2012-01-17,Spring,0,0.4545,0.67,180
2012-01-17,Spring,0,0.4545,0.72,90
2012-01-17,Spring,0,0.4545,0.72,61
2012-01-18,Spring,0,0.4545,0.77,17
2012-01-18,Spring,0,0.4545,0.77,10
2012-01-18,Spring,0,0.4394,0.51,2
2012-01-18,Spring,0,0.4394,0.51,4
2012-01-18,Spring,0,0.2879,0.46,1
2012-01-18,Spring,0,0.2879,0.46,29
2012-01-18,Spring,0,0.2879,0.36,88
2012-01-18,Spring,0,0.2879,0.42,263
2012-01-18,Spring,0,0.2727,0.52,489
2012-01-18,Spring,0,0.2576,0.52,202
2012-01-18,Spring,0,0.2727,0.42,93
2012-01-18,Spring,0,0.2727,0.42,114
2012-01-18,Spring,0,0.2576,0.39,161
2012-01-18,Spring,0,0.2727,0.42,130
2012-01-18,Spring,0,0.2727,0.33,105
2012-01-18,Spring,0,0.2576,0.33,130
2012-01-18,Spring,0,0.2273,0.3,176
2012-01-18,Spring,0,0.2121,0.33,346
2012-01-18,Spring,0,0.2121,0.32,355
2012-01-18,Spring,0,0.197,0.37,256
2012-01-18,Spring,0,0.2121,0.37,165
2012-01-18,Spring,0,0.1667,0.4,124
2012-01-18,Spring,0,0.1667,0.47,78
2012-01-18,Spring,0,0.1364,0.47,38
2012-01-19,Spring,0,0.1364,0.5,16
2012-01-19,Spring,0,0.1515,0.5,5
2012-01-19,Spring,0,0.1515,0.5,3
2012-01-19,Spring,0,0.1515,0.54,4
2012-01-19,Spring,0,0.1515,0.54,1
2012-01-19,Spring,0,0.1212,0.55,19
2012-01-19,Spring,0,0.1364,0.54,86
2012-01-19,Spring,0,0.1667,0.54,206
2012-01-19,Spring,0,0.1515,0.54,423
2012-01-19,Spring,0,0.197,0.54,210
2012-01-19,Spring,0,0.2121,0.59,108
2012-01-19,Spring,0,0.1667,0.55,99
2012-01-19,Spring,0,0.197,0.51,111
2012-01-19,Spring,0,0.2121,0.47,124
2012-01-19,Spring,0,0.2273,0.44,119
2012-01-19,Spring,0,0.2273,0.44,127
2012-01-19,Spring,0,0.2273,0.41,193
2012-01-19,Spring,0,0.2273,0.44,385
2012-01-19,Spring,0,0.2273,0.44,361
2012-01-19,Spring,0,0.2273,0.48,234
2012-01-19,Spring,0,0.2121,0.52,191
2012-01-19,Spring,0,0.2273,0.44,121
2012-01-19,Spring,0,0.2273,0.44,90
2012-01-19,Spring,0,0.2273,0.48,56
2012-01-20,Spring,0,0.2273,0.48,27
2012-01-20,Spring,0,0.2727,0.48,15
2012-01-20,Spring,0,0.2727,0.48,11
2012-01-20,Spring,0,0.2576,0.52,4
2012-01-20,Spring,0,0.2424,0.6,3
2012-01-20,Spring,0,0.2424,0.6,19
2012-01-20,Spring,0,0.2121,0.6,68
2012-01-20,Spring,0,0.2121,0.69,185
2012-01-20,Spring,0,0.2121,0.64,425
2012-01-20,Spring,0,0.197,0.47,263
2012-01-20,Spring,0,0.2121,0.44,97
2012-01-20,Spring,0,0.1818,0.32,123
2012-01-20,Spring,0,0.1818,0.34,124
2012-01-20,Spring,0,0.2121,0.32,156
2012-01-20,Spring,0,0.2121,0.35,115
2012-01-20,Spring,0,0.2273,0.35,156
2012-01-20,Spring,0,0.2121,0.37,174
2012-01-20,Spring,0,0.2576,0.32,349
2012-01-20,Spring,0,0.2273,0.34,301
2012-01-20,Spring,0,0.2273,0.37,192
2012-01-20,Spring,0,0.2273,0.34,142
2012-01-20,Spring,0,0.2273,0.37,104
2012-01-20,Spring,0,0.197,0.37,72
2012-01-20,Spring,0,0.1515,0.64,38
2012-01-21,Spring,0,0.1515,0.64,24
2012-01-21,Spring,0,0.1364,0.86,23
2012-01-21,Spring,0,0.2121,0.86,26
2012-01-21,Spring,0,0.1818,0.93,13
2012-01-21,Spring,0,0.197,0.86,1
2012-01-21,Spring,0,0.1818,0.86,2
2012-01-21,Spring,0,0.1667,0.93,1
2012-01-21,Spring,0,0.1667,0.93,13
2012-01-21,Spring,0,0.1515,0.93,25
2012-01-21,Spring,0,0.1515,0.93,42
2012-01-21,Spring,0,0.1515,0.93,45
2012-01-21,Spring,0,0.2121,0.86,63
2012-01-21,Spring,0,0.2121,0.8,67
2012-01-21,Spring,0,0.197,0.8,76
2012-01-21,Spring,0,0.197,0.8,95
2012-01-21,Spring,0,0.197,0.8,119
2012-01-21,Spring,0,0.1818,0.8,118
2012-01-21,Spring,0,0.1818,0.8,106
2012-01-21,Spring,0,0.1818,0.75,110
2012-01-21,Spring,0,0.1515,0.8,85
2012-01-21,Spring,0,0.1667,0.8,67
2012-01-21,Spring,0,0.1515,0.74,69
2012-01-21,Spring,0,0.1667,0.74,59
2012-01-21,Spring,0,0.1515,0.8,52
2012-01-22,Spring,0,0.1364,0.8,52
2012-01-22,Spring,0,0.1667,0.74,50
2012-01-22,Spring,0,0.1667,0.74,47
2012-01-22,Spring,0,0.1667,0.69,21
2012-01-22,Spring,0,0.1364,0.8,2
2012-01-22,Spring,0,0.1515,0.74,3
2012-01-22,Spring,0,0.1515,0.74,4
2012-01-22,Spring,0,0.1515,0.74,13
2012-01-22,Spring,0,0.1515,0.74,32
2012-01-22,Spring,0,0.1515,0.74,63
2012-01-22,Spring,0,0.1364,0.74,129
2012-01-22,Spring,0,0.1515,0.8,133
2012-01-22,Spring,0,0.1515,0.8,185
2012-01-22,Spring,0,0.1818,0.8,199
2012-01-22,Spring,0,0.1667,0.8,182
2012-01-22,Spring,0,0.1515,0.8,176
2012-01-22,Spring,0,0.1515,0.8,155
2012-01-22,Spring,0,0.1818,0.8,108
2012-01-22,Spring,0,0.1818,0.86,121
2012-01-22,Spring,0,0.1818,0.86,89
2012-01-22,Spring,0,0.1667,0.86,74
2012-01-22,Spring,0,0.1818,0.86,44
2012-01-22,Spring,0,0.197,0.93,58
2012-01-22,Spring,0,0.1818,0.93,37
2012-01-23,Spring,0,0.2424,0.86,19
2012-01-23,Spring,0,0.2121,0.86,4
2012-01-23,Spring,0,0.2121,0.86,2
2012-01-23,Spring,0,0.2424,0.86,1
2012-01-23,Spring,0,0.2576,0.8,1
2012-01-23,Spring,0,0.2576,0.86,19
2012-01-23,Spring,0,0.2576,0.86,42
2012-01-23,Spring,0,0.2576,0.86,122
2012-01-23,Spring,0,0.2121,0.86,272
2012-01-23,Spring,0,0.2273,0.86,211
2012-01-23,Spring,0,0.2576,0.93,149
2012-01-23,Spring,0,0.2273,0.93,62
2012-01-23,Spring,0,0.2727,0.93,62
2012-01-23,Spring,0,0.2576,0.93,37
2012-01-23,Spring,0,0.2273,0.93,61
2012-01-23,Spring,0,0.2121,1.0,74
2012-01-23,Spring,0,0.2424,0.93,122
2012-01-23,Spring,0,0.2576,0.96,276
2012-01-23,Spring,0,0.2424,0.93,282
2012-01-23,Spring,0,0.2576,0.93,220
2012-01-23,Spring,0,0.2576,1.0,169
2012-01-23,Spring,0,0.2424,1.0,120
2012-01-23,Spring,0,0.2424,1.0,68
2012-01-23,Spring,0,0.2576,0.93,37
2012-01-24,Spring,0,0.2879,1.0,25
2012-01-24,Spring,0,0.303,0.93,9
2012-01-24,Spring,0,0.303,0.93,8
2012-01-24,Spring,0,0.3333,0.93,3
2012-01-24,Spring,0,0.3182,1.0,2
2012-01-24,Spring,0,0.3182,1.0,26
2012-01-24,Spring,0,0.3182,0.93,89
2012-01-24,Spring,0,0.3333,0.93,232
2012-01-24,Spring,0,0.3333,0.93,490
2012-01-24,Spring,0,0.3333,0.87,255
2012-01-24,Spring,0,0.3333,0.93,116
2012-01-24,Spring,0,0.3333,0.87,153
2012-01-24,Spring,0,0.3333,0.87,175
2012-01-24,Spring,0,0.3333,0.87,203
2012-01-24,Spring,0,0.3485,0.81,173
2012-01-24,Spring,0,0.4091,0.71,208
2012-01-24,Spring,0,0.4091,0.71,278
2012-01-24,Spring,0,0.4242,0.67,515
2012-01-24,Spring,0,0.4091,0.62,423
2012-01-24,Spring,0,0.4394,0.51,331
2012-01-24,Spring,0,0.3485,0.76,229
2012-01-24,Spring,0,0.3788,0.71,172
2012-01-24,Spring,0,0.3485,0.81,125
2012-01-24,Spring,0,0.3485,0.76,99
2012-01-25,Spring,0,0.303,0.93,31
2012-01-25,Spring,0,0.2879,0.7,13
2012-01-25,Spring,0,0.2727,0.7,6
2012-01-25,Spring,0,0.2576,0.75,1
2012-01-25,Spring,0,0.2424,0.7,4
2012-01-25,Spring,0,0.2424,0.7,33
2012-01-25,Spring,0,0.2273,0.73,88
2012-01-25,Spring,0,0.2273,0.75,257
2012-01-25,Spring,0,0.2273,0.7,513
2012-01-25,Spring,0,0.2273,0.7,236
2012-01-25,Spring,0,0.2273,0.7,141
2012-01-25,Spring,0,0.2727,0.61,157
2012-01-25,Spring,0,0.3333,0.53,193
2012-01-25,Spring,0,0.3333,0.49,212
2012-01-25,Spring,0,0.3485,0.49,160
2012-01-25,Spring,0,0.3788,0.46,155
2012-01-25,Spring,0,0.3333,0.53,246
2012-01-25,Spring,0,0.3485,0.53,470
2012-01-25,Spring,0,0.3333,0.66,439
2012-01-25,Spring,0,0.3636,0.53,316
2012-01-25,Spring,0,0.3182,0.61,235
2012-01-25,Spring,0,0.3333,0.65,185
